City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 02:55:49
298,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 02:59:06
299,hamilton,39.1834,-84.5333,17.97,93,20,3.09,US,2024-11-11 02:54:13
300,talnakh,69.4865,88.3972,-24.36,88,49,0.78,RU,2024-11-11 03:01:04
301,cabo san lucas,22.8909,-109.9124,24.31,71,0,1.79,MX,2024-11-11 02:50:38
302,blackmans bay,-43.0167,147.3167,18.62,54,5,1.34,AU,2024-11-11 02:58:50
303,margaret river,-33.95,115.0667,18.44,58,24,5.75,AU,2024-11-11 02:59:14
304,ostrov,57.3439,28.3537,3.29,94,100,2.07,RU,2024-11-11 03:01:28
305,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
306,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
307,hithadhoo,-0.6,73.0833,28.26,70,60,5.51,MV,2024-11-11 03:01:32
308,weno,7.4515,151.8468,28.97,74,98,3.63,FM,2024-11-11 03:01:33
309,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
310,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 02:55:49
311,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 02:59:06
312,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
313,yanchep,-31.55,115.6833,21.85,52,0,4.5,AU,2024-11-11 03:01:38
314,tres barras,-26.1064,-50.3222,14.99,99,4,0.82,BR,2024-11-11 03:01:39
315,nemuro,43.3236,145.575,10.23,77,100,9.1,JP,2024-11-11 03:01:40
316,talnakh,69.4865,88.3972,-24.36,88,49,0.78,RU,2024-11-11 03:01:04
317,iqaluit,63.7506,-68.5145,-4.15,68,100,3.6,CA,2024-11-11 02:59:27
318,santiago de cao,-7.9589,-79.2392,17.07,88,73,3.09,PE,2024-11-11 03:01:44
319,wailua homesteads,22.0669,-159.378,23.96,85,23,5.4,US,2024-11-11 03:01:45
320,albany,42.6001,-73.9662,7.02,75,100,0.45,US,2024-11-11 02:56:39
321,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
322,toliara,-23.35,43.6667,23.9,72,40,1.42,MG,2024-11-11 03:01:48
323,puerto ayora,-0.7393,-90.3518,21.97,87,88,1.79,EC,2024-11-11 03:01:12
324,ilulissat,69.2167,-51.1,-6.99,63,38,0.0,GL,2024-11-11 03:01:52
325,puerto ayora,-0.7393,-90.3518,21.97,87,88,1.79,EC,2024-11-11 03:01:12
326,hawaiian paradise park,19.5933,-154.9731,25.73,84,75,3.6,US,2024-11-11 02:59:37
327,edinburgh of the seven seas,-37.0676,-12.3116,15.93,88,90,15.38,SH,2024-11-11 02:59:28
328,manokwari,-0.8667,134.0833,27.84,76,82,2.4,ID,2024-11-11 03:00:24
329,krasnozerskoye,53.9828,79.2374,-5.28,93,100,3.19,RU,2024-11-11 03:01:57
330,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
331,susuman,62.7833,148.1667,-26.96,94,99,0.97,RU,2024-11-11 03:01:59
332,port elizabeth,-33.918,25.5701,15.17,92,20,3.09,ZA,2024-11-11 03:02:01
333,pacific grove,36.6177,-121.9166,14.12,83,1,2.24,US,2024-11-11 03:02:02
334,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
335,san luis de la loma,17.2706,-100.8939,26.44,85,50,1.37,MX,2024-11-11 03:02:04
336,puerto natales,-51.7236,-72.4875,4.47,94,92,2.59,CL,2024-11-11 03:00:43
337,san antonio de pale,-1.4014,5.6325,25.83,85,94,4.29,GQ,2024-11-11 03:02:06
338,remire-montjoly,4.9167,-52.2667,25.02,100,75,1.03,GF,2024-11-11 03:02:07
339,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 02:59:06
340,itoman,26.1247,127.6694,28.38,78,40,5.66,JP,2024-11-11 03:02:09
341,pimenta bueno,-11.6725,-61.1936,24.2,89,100,1.44,BR,2024-11-11 03:02:11
342,blackmans bay,-43.0167,147.3167,18.62,54,5,1.34,AU,2024-11-11 02:58:50
343,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
344,puerto ayora,-0.7393,-90.3518,21.97,87,88,1.79,EC,2024-11-11 03:01:12
345,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
346,aasiaat,68.7098,-52.8699,-9.63,99,100,3.86,GL,2024-11-11 03:02:16
347,port mathurin,-19.6833,63.4167,24.09,78,75,9.67,MU,2024-11-11 03:02:17
348,stanley,54.868,-1.6985,6.21,90,78,1.54,GB,2024-11-11 02:56:27
349,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
350,afaahiti,-17.75,-149.2833,24.49,86,90,7.98,PF,2024-11-11 03:00:00
351,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
352,puerto natales,-51.7236,-72.4875,4.47,94,92,2.59,CL,2024-11-11 03:00:43
353,dudinka,69.4058,86.1778,-24.83,97,64,3.77,RU,2024-11-11 03:02:25
354,albany,42.6001,-73.9662,7.02,75,100,0.45,US,2024-11-11 02:56:39
355,albany,42.6001,-73.9662,7.02,75,100,0.45,US,2024-11-11 02:56:39
356,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 02:55:57
357,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 02:55:57
358,papao,-17.75,-149.55,27.82,90,83,8.98,PF,2024-11-11 03:02:30
359,blackmans bay,-43.0167,147.3167,18.62,54,5,1.34,AU,2024-11-11 02:58:50
360,bougouni,11.417,-7.479,22.19,42,8,1.27,ML,2024-11-11 03:02:33
361,papatowai,-46.5619,169.4708,13.23,47,82,5.83,NZ,2024-11-11 03:02:34
362,iqaluit,63.7506,-68.5145,-4.15,68,100,3.6,CA,2024-11-11 02:59:27
363,pisco,-13.7,-76.2167,19.03,77,0,7.2,PE,2024-11-11 03:02:36
364,el calafate,-50.3408,-72.2768,7.35,76,91,4.13,AR,2024-11-11 03:02:37
365,afaahiti,-17.75,-149.2833,24.49,86,90,7.98,PF,2024-11-11 03:00:00
366,pangai,-19.8,-174.35,25.06,78,75,9.77,TO,2024-11-11 03:02:39
367,stanley,54.868,-1.6985,6.21,90,78,1.54,GB,2024-11-11 02:56:27
368,lensk,60.7253,114.9278,-11.04,95,91,2.15,RU,2024-11-11 03:02:42
369,hawaiian paradise park,19.5933,-154.9731,25.73,84,75,3.6,US,2024-11-11 02:59:37
370,west island,-12.1568,96.8225,28.99,70,20,6.69,CC,2024-11-11 03:02:44
371,selfoss,63.9331,-20.9971,4.47,80,100,4.92,IS,2024-11-11 03:02:45
372,atafu village,-8.5421,-172.5159,27.7,75,9,3.73,TK,2024-11-11 03:00:03
373,ushuaia,-54.8,-68.3,5.81,75,75,9.26,AR,2024-11-11 03:00:27
374,puerto natales,-51.7236,-72.4875,4.47,94,92,2.59,CL,2024-11-11 03:00:43
375,howrah,22.5892,88.3103,25.0,83,40,2.57,IN,2024-11-11 03:02:49
376,okha,53.5739,142.9478,-1.83,82,100,13.4,RU,2024-11-11 03:02:51
377,nema,57.5067,50.5011,-1.81,95,99,3.46,RU,2024-11-11 03:02:52
378,bakanas,44.8081,76.2772,5.18,74,9,3.77,KZ,2024-11-11 03:02:53
379,jamestown,42.097,-79.2353,13.34,94,100,5.66,US,2024-11-11 03:02:14
380,praia da vitoria,38.7333,-27.0667,20.14,88,75,7.41,PT,2024-11-11 03:02:55
381,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
382,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
383,acapulco de juarez,16.8634,-99.8901,24.69,83,25,1.93,MX,2024-11-11 03:01:05
384,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
385,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
386,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 02:59:06
387,saudarkrokur,65.7461,-19.6394,4.25,80,89,7.51,IS,2024-11-11 03:03:03
388,ribeira grande,38.5167,-28.7,20.99,88,85,10.28,PT,2024-11-11 03:00:46
389,ugbokpo,7.6565,7.8664,22.12,51,84,0.85,NG,2024-11-11 03:03:06
390,ilulissat,69.2167,-51.1,-6.99,63,38,0.0,GL,2024-11-11 03:01:52
391,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
392,port elizabeth,-33.918,25.5701,15.17,92,20,3.09,ZA,2024-11-11 03:02:01
393,kajiado,-1.8524,36.7768,15.05,89,97,2.83,KE,2024-11-11 03:03:11
394,iqaluit,63.7506,-68.5145,-4.15,68,100,3.6,CA,2024-11-11 02:59:27
395,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 02:55:49
396,isafjordur,66.0755,-23.124,3.12,80,71,12.09,IS,2024-11-11 03:03:15
397,whitehorse,60.7161,-135.0538,-1.57,86,75,4.12,CA,2024-11-11 03:00:24
398,edinburgh of the seven seas,-37.0676,-12.3116,15.93,88,90,15.38,SH,2024-11-11 02:59:28
399,paso de los toros,-32.8167,-56.5167,17.14,78,1,4.13,UY,2024-11-11 02:59:06
400,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
401,queenstown,-31.8976,26.8753,12.27,91,100,2.35,ZA,2024-11-11 03:03:21
402,edinburgh of the seven seas,-37.0676,-12.3116,15.93,88,90,15.38,SH,2024-11-11 02:59:28
403,iqaluit,63.7506,-68.5145,-4.15,68,100,3.6,CA,2024-11-11 02:59:27
404,campoverde,-8.4753,-74.8058,25.83,81,87,1.3,PE,2024-11-11 03:03:24
405,longyearbyen,78.2186,15.6401,-1.09,93,100,1.54,SJ,2024-11-11 02:58:53
406,jamestown,42.097,-79.2353,13.34,94,100,5.66,US,2024-11-11 03:02:14
407,kodiak,57.79,-152.4072,4.01,81,100,4.74,US,2024-11-11 03:03:27
408,alice springs,-23.7,133.8833,27.75,47,81,3.6,AU,2024-11-11 03:01:56
409,edinburgh of the seven seas,-37.0676,-12.3116,15.93,88,90,15.38,SH,2024-11-11 02:59:28
410,blackmans bay,-43.0167,147.3167,18.62,54,5,1.34,AU,2024-11-11 02:58:50
411,koryazhma,61.3143,47.1691,-0.8,96,99,2.44,RU,2024-11-11 03:03:32
412,vorontsovka,50.6132,40.3549,1.17,79,33,2.4,RU,2024-11-11 03:03:33
413,ribeira grande,38.5167,-28.7,20.99,88,85,10.28,PT,2024-11-11 03:00:46
414,chernyshevsk,52.5243,117.0174,-5.9,92,100,1.55,RU,2024-11-11 03:03:35
415,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
416,rikaze,29.25,88.8833,4.35,49,0,1.15,CN,2024-11-11 03:03:37
417,taoudenni,22.6783,-3.9836,23.39,23,27,4.13,ML,2024-11-11 03:03:39
418,blackmans bay,-43.0167,147.3167,18.62,53,5,1.34,AU,2024-11-11 02:54:25
419,port saint john's,-31.6229,29.5448,17.16,93,100,1.98,ZA,2024-11-11 03:03:41
420,puerto ayora,-0.7393,-90.3518,21.97,86,88,2.24,EC,2024-11-11 02:54:20
421,klaksvik,62.2266,-6.589,8.34,79,61,15.85,FO,2024-11-11 03:03:43
422,punta arenas,-53.15,-70.9167,6.06,65,20,3.09,CL,2024-11-11 03:00:23
423,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 03:03:45
424,ushuaia,-54.8,-68.3,5.81,75,75,9.26,AR,2024-11-11 02:54:00
425,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:53:51
426,margaret river,-33.95,115.0667,18.44,58,24,5.75,AU,2024-11-11 02:54:19
427,puerto natales,-51.7236,-72.4875,4.47,94,92,2.59,CL,2024-11-11 03:03:50
428,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 03:03:45
429,susuman,62.7833,148.1667,-26.96,94,99,0.97,RU,2024-11-11 03:03:52
430,aasiaat,68.7098,-52.8699,-9.63,99,100,3.86,GL,2024-11-11 03:03:53
431,opuwo,-18.0607,13.84,20.59,33,80,1.16,NA,2024-11-11 03:03:54
432,jiuquan,39.7432,98.5174,9.29,36,17,3.67,CN,2024-11-11 03:01:10
433,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 02:54:06
434,enewetak,11.3474,162.3373,28.06,80,54,8.66,MH,2024-11-11 02:54:41
435,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
436,kodiak,57.79,-152.4072,4.01,81,100,4.74,US,2024-11-11 03:04:00
437,ushuaia,-54.8,-68.3,5.81,75,75,9.26,AR,2024-11-11 03:04:01
438,hithadhoo,-0.6,73.0833,28.26,70,60,5.51,MV,2024-11-11 03:04:02
439,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
440,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
441,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
442,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 03:03:45
443,shanwei,22.782,115.3475,25.48,65,63,2.33,CN,2024-11-11 03:04:07
444,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
445,blackmans bay,-43.0167,147.3167,18.62,53,5,1.34,AU,2024-11-11 02:54:25
446,keflavik,64.0049,-22.5624,6.24,87,75,6.17,IS,2024-11-11 03:04:11
447,talcahuano,-36.7167,-73.1167,12.82,71,20,3.09,CL,2024-11-11 03:04:12
448,west island,-12.1568,96.8225,28.99,70,20,6.69,CC,2024-11-11 03:04:13
449,taltal,-25.4,-70.4833,17.42,81,25,1.28,CL,2024-11-11 03:04:14
450,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
451,aykhal,66.0,111.5,-14.17,95,100,3.43,RU,2024-11-11 03:04:16
452,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
453,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
454,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
455,el granada,37.5027,-122.4694,15.44,75,20,0.0,US,2024-11-11 03:04:21
456,carnarvon,-24.8667,113.6333,23.99,52,72,9.09,AU,2024-11-11 03:04:22
457,al ghayzah,16.2079,52.176,24.67,66,12,2.08,YE,2024-11-11 03:04:23
458,pahrump,36.2083,-115.9839,14.41,24,63,1.91,US,2024-11-11 03:04:24
459,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 03:04:25
460,montepuez,-13.1256,38.9997,21.01,87,0,1.4,MZ,2024-11-11 03:04:26
461,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 03:04:28
462,iskateley,67.6803,53.1512,-10.88,88,32,2.64,RU,2024-11-11 03:04:29
463,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
464,bengkulu,-3.8004,102.2655,29.17,68,73,1.66,ID,2024-11-11 03:04:31
465,agat village,13.3886,144.6585,30.52,91,40,5.14,GU,2024-11-11 03:04:32
466,hailar,49.2,119.7,0.0,66,100,4.52,CN,2024-11-11 03:04:33
467,nouadhibou,20.931,-17.0347,20.99,46,0,4.63,MR,2024-11-11 03:04:34
468,singleton,-32.5667,151.1833,22.77,67,99,2.68,AU,2024-11-11 03:04:35
469,goundam,16.4145,-3.6708,23.31,16,0,4.01,ML,2024-11-11 03:04:36
470,suva,-18.1416,178.4415,22.71,100,75,4.12,FJ,2024-11-11 03:04:38
471,papatowai,-46.5619,169.4708,13.23,47,82,5.83,NZ,2024-11-11 03:04:39
472,rabaul,-4.1967,152.1721,28.93,67,89,1.89,PG,2024-11-11 03:04:40
473,port mathurin,-19.6833,63.4167,24.09,78,75,9.67,MU,2024-11-11 03:04:41
474,praia da vitoria,38.7333,-27.0667,20.14,88,75,7.41,PT,2024-11-11 03:04:42
475,makhambet,47.6667,51.5833,1.87,86,16,3.11,KZ,2024-11-11 03:04:43
476,ribeira grande,38.5167,-28.7,20.99,88,85,10.28,PT,2024-11-11 03:00:46
477,bredasdorp,-34.5322,20.0403,13.6,88,43,1.83,ZA,2024-11-11 03:04:45
478,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 03:04:25
479,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
480,lebu,-37.6167,-73.65,10.54,89,7,2.16,CL,2024-11-11 03:04:50
481,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
482,st. john's,47.5649,-52.7093,2.76,77,75,9.77,CA,2024-11-11 03:01:28
483,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
484,afaahiti,-17.75,-149.2833,24.49,86,90,7.98,PF,2024-11-11 03:04:54
485,mount gambier,-37.8333,140.7667,20.84,45,89,3.87,AU,2024-11-11 03:04:55
486,nar'yan-mar,67.6713,53.087,-10.5,87,29,2.77,RU,2024-11-11 03:04:57
487,coquimbo,-29.9533,-71.3436,14.85,83,0,1.03,CL,2024-11-11 03:04:58
488,peniche,39.3558,-9.3811,18.45,94,45,7.47,PT,2024-11-11 03:04:59
489,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
490,greymouth,-42.4667,171.2,14.5,63,54,3.31,NZ,2024-11-11 03:05:01
491,butajira,8.1167,38.3667,13.11,79,97,3.15,ET,2024-11-11 03:05:02
492,st. john's,47.5649,-52.7093,2.76,77,75,9.77,CA,2024-11-11 03:01:28
493,saipan,15.1355,145.701,32.39,81,20,5.66,MP,2024-11-11 03:00:11
494,albany,42.6001,-73.9662,7.02,76,100,0.45,US,2024-11-11 03:05:06
495,hamilton,39.1834,-84.5333,17.74,93,40,3.6,US,2024-11-11 03:05:07
496,fisterra,42.9049,-9.2629,16.06,89,19,3.71,ES,2024-11-11 03:05:08
497,port douglas,-16.4833,145.4667,28.12,61,14,3.99,AU,2024-11-11 03:05:09
498,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 03:04:25
499,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 03:04:25
500,invercargill,-46.4,168.35,13.9,63,50,6.71,NZ,2024-11-11 03:05:12
501,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 03:03:59
502,tiksi,71.6872,128.8694,-18.25,100,93,0.83,RU,2024-11-11 03:04:28
503,ust-nera,64.5667,143.2,-22.55,97,96,1.29,RU,2024-11-11 03:05:16
504,punta arenas,-53.15,-70.9167,6.06,65,20,3.09,CL,2024-11-11 03:00:23
505,deschutes river woods,43.9915,-121.3584,8.57,85,75,0.89,US,2024-11-11 03:05:18
506,manado,1.487,124.8455,32.43,66,40,1.54,ID,2024-11-11 03:05:19
507,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
508,petropavlovsk-kamchatsky,53.0452,158.6483,-3.67,93,100,4.0,RU,2024-11-11 03:05:21
509,caleta de carquin,-11.0925,-77.6267,18.83,84,85,3.88,PE,2024-11-11 03:05:22
510,parola,20.8833,75.1167,24.44,48,0,2.67,IN,2024-11-11 03:05:23
511,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 03:04:03
512,albany,42.6001,-73.9662,7.02,76,100,0.45,US,2024-11-11 03:05:06
513,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 03:04:25
514,bethel,41.3712,-73.414,12.79,81,100,2.57,US,2024-11-11 03:05:28
515,seabrook,38.9679,-76.845,13.21,94,100,6.69,US,2024-11-11 03:05:29
516,las choapas,17.9333,-94.0833,22.98,94,50,1.47,MX,2024-11-11 03:01:12
517,mogadishu,2.0371,45.3438,26.36,82,95,4.26,SO,2024-11-11 03:05:31
518,port mathurin,-19.6833,63.4167,24.09,78,75,9.67,MU,2024-11-11 03:04:41
519,papatowai,-46.5619,169.4708,13.23,47,82,5.83,NZ,2024-11-11 03:04:39
520,college,64.8569,-147.8028,-12.74,85,0,0.0,US,2024-11-11 03:05:35
521,souillac,-20.5167,57.5167,26.21,83,40,4.12,MU,2024-11-11 03:05:36
522,columbia,34.0007,-81.0348,16.8,92,75,3.09,US,2024-11-11 03:01:47
523,apiai,-24.5094,-48.8425,12.69,99,59,0.79,BR,2024-11-11 03:05:40
524,san patricio,28.017,-97.5169,23.97,74,0,3.14,US,2024-11-11 03:05:41
525,palmer,42.1584,-72.3287,10.64,75,100,2.06,US,2024-11-11 03:05:42
526,port mathurin,-19.6833,63.4167,24.09,78,75,9.67,MU,2024-11-11 03:02:17
527,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
528,port lincoln,-34.7333,135.8667,18.47,77,85,5.26,AU,2024-11-11 03:05:46
529,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
530,invercargill,-46.4,168.35,13.9,63,50,6.71,NZ,2024-11-11 02:55:28
531,hermanus,-34.4187,19.2345,12.67,86,12,4.18,ZA,2024-11-11 03:05:49
532,bykhaw,53.5193,30.2469,4.88,78,100,1.17,BY,2024-11-11 03:05:50
533,biloela,-24.4167,150.5,32.58,40,98,5.93,AU,2024-11-11 03:05:51
534,papatowai,-46.5619,169.4708,13.23,47,82,5.83,NZ,2024-11-11 03:02:34
535,st. john's,47.5649,-52.7093,2.76,77,75,9.77,CA,2024-11-11 03:00:59
536,sisimiut,66.9395,-53.6735,-6.45,79,100,3.92,GL,2024-11-11 03:05:55
537,albany,42.6001,-73.9662,7.02,75,100,0.45,US,2024-11-11 02:56:39
538,bredasdorp,-34.5322,20.0403,13.6,88,43,1.83,ZA,2024-11-11 03:00:58
539,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
540,west vancouver,49.3323,-123.1622,12.32,80,100,7.72,CA,2024-11-11 03:05:59
541,college,64.8569,-147.8028,-12.74,85,0,0.0,US,2024-11-11 03:05:35
542,avarua,-21.2078,-159.775,24.03,73,40,3.09,CK,2024-11-11 03:06:01
543,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
544,hermanus,-34.4187,19.2345,12.67,86,12,4.18,ZA,2024-11-11 03:05:49
545,jalqani,12.4486,34.2186,27.97,43,22,1.15,SD,2024-11-11 03:06:05
546,buncrana,55.1333,-7.45,7.23,85,93,1.67,IE,2024-11-11 03:06:06
547,port elizabeth,-33.918,25.5701,15.17,92,20,3.09,ZA,2024-11-11 03:02:01
548,invercargill,-46.4,168.35,13.9,63,50,6.71,NZ,2024-11-11 02:55:28
549,luderitz,-26.6481,15.1594,13.42,85,0,6.65,NA,2024-11-11 03:06:09
550,vila franca do campo,37.7167,-25.4333,20.23,99,79,5.42,PT,2024-11-11 03:06:10
551,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
552,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 02:55:49
553,hinton,53.4001,-117.5857,-0.09,93,100,1.79,CA,2024-11-11 03:06:14
554,puerto natales,-51.7236,-72.4875,4.47,94,92,2.59,CL,2024-11-11 03:00:43
555,perico,22.7692,-81.0189,23.19,94,98,3.08,CU,2024-11-11 03:06:16
556,winnemucca,40.973,-117.7357,4.03,48,0,2.06,US,2024-11-11 03:06:17
557,tagiura,32.8817,13.3506,19.9,74,17,5.18,LY,2024-11-11 03:06:18
558,illizi,26.4833,8.4667,19.03,31,99,2.42,DZ,2024-11-11 03:06:19
559,bredasdorp,-34.5322,20.0403,13.6,88,43,1.83,ZA,2024-11-11 03:00:58
560,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
561,kijang,35.2442,129.2139,15.85,62,0,4.46,KR,2024-11-11 03:06:22
562,bethel,41.3712,-73.414,12.79,78,100,1.54,US,2024-11-11 02:56:17
563,vila velha,-20.3297,-40.2925,22.97,73,75,3.6,BR,2024-11-11 03:06:25
564,pont rouge,48.8833,-72.0825,3.22,75,100,1.64,CA,2024-11-11 03:06:26
565,adamstown,-25.066,-130.1015,21.77,76,100,3.8,PN,2024-11-11 02:55:49
566,port-aux-francais,-49.35,70.2167,4.93,86,95,9.48,TF,2024-11-11 02:59:31
567,darnah,32.767,22.6367,18.36,61,100,4.36,LY,2024-11-11 03:06:29
568,talnakh,69.4865,88.3972,-24.36,88,49,0.78,RU,2024-11-11 03:01:04
569,bredasdorp,-34.5322,20.0403,13.6,88,43,1.83,ZA,2024-11-11 03:00:58
570,albany,42.6001,-73.9662,7.02,75,100,0.45,US,2024-11-11 02:56:39
571,severoural'sk,60.1533,59.952,-10.38,87,3,1.62,RU,2024-11-11 03:06:34
572,xilin hot,43.9667,116.0333,7.37,44,37,9.12,CN,2024-11-11 03:06:35
573,thunder bay,48.4001,-89.3168,5.99,100,100,1.03,CA,2024-11-11 03:06:36
574,ust-nera,64.5667,143.2,-22.55,97,96,1.29,RU,2024-11-11 02:59:23
575,olonkinbyen,70.9221,-8.7187,0.95,95,100,8.23,SJ,2024-11-11 03:01:11
576,bredasdorp,-34.5322,20.0403,13.6,88,43,1.83,ZA,2024-11-11 03:00:58
577,tarko-sale,64.9225,77.785,-7.5,94,100,8.37,RU,2024-11-11 03:06:41
578,weno,7.4515,151.8468,28.97,74,98,3.63,FM,2024-11-11 03:01:33
579,thompson,55.7435,-97.8558,-5.91,100,20,1.54,CA,2024-11-11 02:59:39
580,iquique,-20.2208,-70.1431,18.06,73,21,1.06,CL,2024-11-11 03:06:45
581,grytviken,-54.2811,-36.5092,-1.17,88,100,1.39,GS,2024-11-11 02:57:20
582,longyearbyen,78.2186,15.6401,-1.09,93,100,1.54,SJ,2024-11-11 02:58:53
583,nanao,37.05,136.9667,18.55,63,1,2.82,JP,2024-11-11 03:06:49
584,cartagena del chaira,1.3349,-74.8429,22.39,90,100,0.72,CO,2024-11-11 03:06:50
585,yellowknife,62.456,-114.3525,-12.71,85,75,2.06,CA,2024-11-11 02:55:57
586,ribeira grande,38.5167,-28.7,20.99,88,85,10.28,PT,2024-11-11 03:00:46
587,kalevala,65.2,31.1667,-2.03,91,20,2.05,RU,2024-11-11 03:06:54
588,villamontes,-21.25,-63.5,23.71,49,0,0.98,BO,2024-11-11 03:06:55
589,margaret river,-33.95,115.0667,18.44,58,24,5.75,AU,2024-11-11 02:59:14
590,monte cristo,-31.3431,-63.9444,17.64,81,99,8.21,AR,2024-11-11 03:06:58
591,bondoukou,8.0333,-2.8,22.37,66,1,0.88,CI,2024-11-11 03:06:59
592,ushuaia,-54.8,-68.3,5.81,75,75,9.26,AR,2024-11-11 03:00:27
593,letlhakeng,-24.0944,25.0298,19.12,86,100,4.02,BW,2024-11-11 03:07:02
594,alaghsas,17.0187,8.0168,19.95,23,16,5.23,NE,2024-11-11 03:07:03
595,waitangi,-43.9535,-176.5597,16.01,88,98,3.13,NZ,2024-11-11 02:59:26
